order_id,order_date,ship_date,year,month,quarter,week,season,customer_id,customer_type,customer_age_group,customer_gender,loyalty_status,customer_lifetime_value,product_id,product_name,category,sub_category,brand,product_condition,quantity,unit_price,discount,shipping_method,shipping_cost,total_sales,cost_price,profit,profit_margin,revenue_target,target_achievement_pct,region,city,warehouse,segment,sales_channel,marketing_source,salesperson_id,sales_team,commission,payment_mode,order_status,return_flag,delivery_time_days,customer_rating,customer_type_flag,profit_category,sales_person
ORD-11425,11-04-2025,18-04-2025,2025,April,2,15,Spring,CUST-629,Small Business,26-35,Female,Platinum,4111,PROD-TAB-270,Levis Tablets,Electronics,Tablets,Levis,New,1,657.95,0.05,Express,24.56,625.05,460.56,139.93,0.2239,621.16,1.0063,East,Philadelphia,WH-Beta,Home Office,In-store,Social Media,SP-139,Team Gamma,7,PayPal,Delivered,No,7,2,3,Medium,John Doe
ORD-11426,28-11-2023,03-12-2023,2023,November,4,48,Fall,CUST-919,Individual,18-25,Female,Bronze,4200,PROD-BED-729,Adidas Beds,Furniture,Beds,Adidas,New,4,246.47,0.15,Standard,36.13,838,172.53,111.75,0.1334,832.78,1.0063,North,New York,WH-Alpha,Home Office,In-store,Affiliate,SP-121,Team Gamma,5.59,PayPal,Delivered,No,5,5,1,Medium,Jane Smith
ORD-11427,07-05-2023,09-05-2023,2023,May,2,18,Spring,CUST-685,Individual,50+,Other,Platinum,2016,PROD-PEN-406,Samsung Pens,Office Supplies,Pens,Samsung,New,4,45.48,0.1,Express,41.5,163.73,18.19,49.47,0.3021,162.71,1.0063,East,Philadelphia,WH-Gamma,Consumer,Mobile App,Email,SP-107,Team Beta,2.47,Credit Card,Delivered,No,2,1,1,Medium,Harvey Specter
ORD-11428,23-01-2023,29-01-2023,2023,January,1,4,Winter,CUST-793,Individual,36-50,Female,Platinum,4453,PROD-BAG-472,Samsung Bags,Accessories,Bags,Samsung,Refurbished,8,164.48,0,Express,35.8,1315.84,115.14,358.92,0.2728,1307.64,1.0063,West,Los Angeles,WH-Alpha,Corporate,In-store,Affiliate,SP-123,Team Beta,17.95,Cash,Delivered,No,6,4,1,Medium,Mike Ross
ORD-11429,08-03-2023,15-03-2023,2023,March,1,10,Spring,CUST-735,Small Business,50+,Male,Platinum,4408,PROD-SOF-546,IKEA Sofas,Furniture,Sofas,IKEA,Refurbished,10,350.67,0,Express,29.34,3506.7,245.47,1022.66,0.2916,3484.85,1.0063,South,Atlanta,WH-Alpha,Corporate,Online,Social Media,SP-105,Team Alpha,51.13,Cash,Delivered,No,7,1,3,High,Donna Paulsen
ORD-11430,19-05-2025,22-05-2025,2025,May,2,21,Spring,CUST-250,Small Business,36-50,Female,Silver,3173,PROD-WAT-306,Logitech Watches,Accessories,Watches,Logitech,Refurbished,13,133.9,0.1,Standard,47.95,1566.63,93.73,300.19,0.1916,1556.87,1.0063,West,Los Angeles,WH-Beta,Consumer,Mobile App,Search Engine,SP-102,Team Alpha,15.01,Debit Card,Delivered,No,3,2,3,Medium,Jane Smith
ORD-11431,13-07-2025,14-07-2025,2025,July,3,28,Summer,CUST-223,Small Business,50+,Female,Bronze,2622,PROD-PAN-608,Dell Pants,Clothing,Pants,Dell,Refurbished,9,88,0.1,Overnight,39.84,712.8,61.6,118.56,0.1663,708.36,1.0063,South,Dallas,WH-Beta,Consumer,In-store,Affiliate,SP-138,Team Gamma,5.93,Debit Card,Delivered,No,1,4,3,Medium,Mike Ross
ORD-11432,08-07-2024,10-07-2024,2024,July,3,28,Summer,CUST-875,Individual,26-35,Other,Bronze,4285,PROD-BAG-750,Adidas Bags,Accessories,Bags,Adidas,New,16,135.37,0.3,Standard,10.2,1516.14,94.76,-10.22,-0.0067,1506.69,1.0063,West,Los Angeles,WH-Gamma,Consumer,Mobile App,Email,SP-109,Team Beta,0,PayPal,Delivered,No,2,4,1,Loss,Donna Paulsen
ORD-11433,28-09-2024,03-10-2024,2024,September,3,39,Fall,CUST-559,Small Business,26-35,Female,Platinum,558,PROD-BED-967,Samsung Beds,Furniture,Beds,Samsung,Refurbished,7,342.33,0.1,Express,30.12,2156.68,239.63,449.15,0.2083,2143.24,1.0063,East,Baltimore,WH-Gamma,Consumer,In-store,Direct,SP-111,Team Alpha,22.46,Cash,Delivered,No,5,1,3,Medium,Jane Smith
ORD-11434,25-05-2024,29-05-2024,2024,May,2,21,Spring,CUST-277,Corporate,18-25,Female,Silver,2933,PROD-WAT-906,Apple Watches,Accessories,Watches,Apple,New,10,166.03,0.2,Express,23.43,1328.24,116.22,142.61,0.1074,1319.97,1.0063,South,Miami,WH-Gamma,Home Office,In-store,Search Engine,SP-127,Team Alpha,7.13,Credit Card,Delivered,No,4,4,2,Medium,John Doe
ORD-11435,14-12-2025,19-12-2025,2025,December,4,50,Winter,CUST-271,Small Business,36-50,Female,Platinum,2562,PROD-SMA-177,Nike Smartphones,Electronics,Smartphones,Nike,New,2,514.86,0,Standard,40.77,1029.72,360.4,268.15,0.2604,1023.3,1.0063,West,Seattle,WH-Beta,Corporate,Mobile App,Direct,SP-133,Team Gamma,13.41,Debit Card,Shipped,No,5,1,3,Medium,Jane Smith
ORD-11436,02-05-2025,04-05-2025,2025,May,2,18,Spring,CUST-316,Individual,18-25,Male,Silver,1754,PROD-TAB-960,HP Tables,Furniture,Tables,HP,Refurbished,5,237.84,0.05,Standard,7.01,1129.74,166.49,290.28,0.2569,1122.7,1.0063,North,Boston,WH-Gamma,Corporate,In-store,Email,SP-121,Team Beta,14.51,PayPal,Delivered,No,2,1,1,Medium,Jane Smith
ORD-11437,11-05-2025,17-05-2025,2025,May,2,19,Spring,CUST-927,Corporate,26-35,Female,Bronze,4188,PROD-PEN-970,Levis Pens,Office Supplies,Pens,Levis,New,10,56.2,0.2,Overnight,23.48,449.6,22.48,201.32,0.4478,446.8,1.0063,North,Boston,WH-Beta,Corporate,In-store,Social Media,SP-138,Team Alpha,10.07,Debit Card,Delivered,No,6,1,2,Medium,Rachel Zane
ORD-11438,24-03-2024,26-03-2024,2024,March,1,12,Spring,CUST-297,Small Business,36-50,Male,Platinum,4248,PROD-BAG-648,Levis Bags,Accessories,Bags,Levis,New,2,134.28,0,Overnight,19.32,268.56,94,61.24,0.228,266.89,1.0063,West,San Francisco,WH-Beta,Home Office,Mobile App,Social Media,SP-111,Team Alpha,3.06,Debit Card,Shipped,No,2,5,3,Medium,Donna Paulsen
ORD-11439,16-03-2024,23-03-2024,2024,March,1,11,Spring,CUST-229,Corporate,18-25,Male,Bronze,4630,PROD-HEA-319,Samsung Headphones,Electronics,Headphones,Samsung,New,1,549.12,0,Standard,11.35,549.12,384.38,153.39,0.2793,545.7,1.0063,East,DC,WH-Alpha,Corporate,In-store,Search Engine,SP-143,Team Alpha,7.67,PayPal,Delivered,No,7,2,2,Medium,Donna Paulsen
ORD-11440,23-10-2024,24-10-2024,2024,October,4,43,Fall,CUST-143,Corporate,18-25,Male,Silver,4757,PROD-JAC-394,Levis Jackets,Clothing,Jackets,Levis,New,1,97.85,0,Overnight,22.05,97.85,68.49,7.31,0.0747,97.24,1.0063,West,Seattle,WH-Alpha,Consumer,In-store,Affiliate,SP-127,Team Alpha,0.37,Cash,Delivered,No,1,4,2,Medium,Harvey Specter
ORD-11441,26-02-2023,05-03-2023,2023,February,1,8,Winter,CUST-533,Individual,18-25,Male,Gold,3529,PROD-SHO-371,Logitech Shoes,Clothing,Shoes,Logitech,New,1,107.14,0.15,Express,35.28,91.07,75,-19.21,-0.2109,90.5,1.0063,North,Boston,WH-Gamma,Corporate,Mobile App,Affiliate,SP-109,Team Alpha,0,Cash,Delivered,No,7,3,1,Loss,Donna Paulsen
ORD-11442,13-12-2023,14-12-2023,2023,December,4,50,Winter,CUST-180,Corporate,18-25,Other,Silver,3346,PROD-WAT-148,HP Watches,Accessories,Watches,HP,New,4,171.14,0,Standard,21.28,684.56,119.8,184.08,0.2689,680.3,1.0063,South,Miami,WH-Beta,Corporate,Online,Direct,SP-142,Team Alpha,9.2,Debit Card,Shipped,No,1,2,2,Medium,John Doe
ORD-11443,13-05-2024,16-05-2024,2024,May,2,20,Spring,CUST-799,Corporate,18-25,Male,Gold,970,PROD-PAN-404,Dell Pants,Clothing,Pants,Dell,New,4,101.43,0.1,Overnight,31.1,365.15,71,50.05,0.1371,362.88,1.0063,South,Dallas,WH-Beta,Home Office,Online,Social Media,SP-143,Team Beta,2.5,Cash,Shipped,No,3,3,2,Medium,John Doe
ORD-11444,22-10-2025,26-10-2025,2025,October,4,43,Fall,CUST-545,Individual,36-50,Female,Bronze,4535,PROD-STO-687,Apple Storage,Office Supplies,Storage,Apple,New,11,51.39,0,Express,31.68,565.29,20.56,307.45,0.5439,561.77,1.0063,West,Seattle,WH-Beta,Consumer,Online,Affiliate,SP-119,Team Gamma,15.37,PayPal,Delivered,No,4,1,1,Medium,Mike Ross
ORD-11445,26-08-2024,01-09-2024,2024,August,3,35,Summer,CUST-306,Individual,18-25,Male,Bronze,3399,PROD-TAB-511,IKEA Tables,Furniture,Tables,IKEA,New,1,332.35,0.05,Standard,31.42,315.73,232.65,51.66,0.1636,313.76,1.0063,South,Miami,WH-Alpha,Consumer,Online,Affiliate,SP-139,Team Gamma,2.58,Cash,Delivered,No,6,4,1,Medium,Jane Smith
ORD-11446,27-08-2025,02-09-2025,2025,August,3,35,Summer,CUST-942,Individual,36-50,Female,Platinum,1946,PROD-HEA-923,HP Headphones,Electronics,Headphones,HP,New,4,498.34,0.3,Overnight,28.83,1395.35,348.84,-28.84,-0.0207,1386.66,1.0063,North,Chicago,WH-Beta,Consumer,Online,Social Media,SP-118,Team Gamma,0,Debit Card,Delivered,No,6,2,1,Loss,Jane Smith
ORD-11447,21-11-2023,26-11-2023,2023,November,4,47,Fall,CUST-742,Corporate,18-25,Male,Gold,4943,PROD-WAT-331,Dell Watches,Accessories,Watches,Dell,Refurbished,3,173.49,0,Express,10.26,520.47,121.44,145.89,0.2803,517.23,1.0063,South,Dallas,WH-Gamma,Corporate,Online,Social Media,SP-122,Team Alpha,7.29,Debit Card,Returned,Yes,5,3,2,Medium,Donna Paulsen
ORD-11448,05-05-2024,09-05-2024,2024,May,2,18,Spring,CUST-251,Corporate,26-35,Other,Silver,1412,PROD-JAC-739,Levis Jackets,Clothing,Jackets,Levis,New,8,82.86,0,Standard,14.83,662.88,58,184.05,0.2777,658.75,1.0063,West,Seattle,WH-Gamma,Consumer,Mobile App,Email,SP-106,Team Gamma,9.2,PayPal,Delivered,No,4,3,2,Medium,Jane Smith
ORD-11449,16-01-2024,21-01-2024,2024,January,1,3,Winter,CUST-954,Corporate,26-35,Male,Bronze,4742,PROD-SOF-860,Samsung Sofas,Furniture,Sofas,Samsung,Refurbished,2,340.26,0.05,Overnight,41,646.49,238.18,129.13,0.1997,642.46,1.0063,West,San Francisco,WH-Alpha,Consumer,Mobile App,Direct,SP-117,Team Beta,6.46,Debit Card,Shipped,No,5,3,2,Medium,John Doe
ORD-11450,02-09-2023,06-09-2023,2023,September,3,35,Fall,CUST-709,Individual,18-25,Male,Gold,2211,PROD-PEN-194,Sony Pens,Office Supplies,Pens,Sony,New,6,41.83,0.05,Express,27.61,238.43,16.73,110.44,0.4632,236.94,1.0063,West,Los Angeles,WH-Gamma,Corporate,Mobile App,Social Media,SP-131,Team Alpha,5.52,Cash,Delivered,No,4,2,1,Medium,Rachel Zane
ORD-11451,05-05-2023,12-05-2023,2023,May,2,18,Spring,CUST-364,Small Business,50+,Other,Silver,1174,PROD-SHI-834,IKEA Shirts,Clothing,Shirts,IKEA,New,4,82.25,0,Express,36.77,329,57.57,61.95,0.1883,326.95,1.0063,North,Boston,WH-Beta,Home Office,In-store,Email,SP-142,Team Beta,3.1,PayPal,Delivered,No,7,5,3,Medium,Mike Ross
ORD-11452,17-01-2024,19-01-2024,2024,January,1,3,Winter,CUST-427,Corporate,26-35,Male,Gold,1939,PROD-SHI-964,Adidas Shirts,Clothing,Shirts,Adidas,New,11,94.53,0.05,Express,30.65,987.84,66.17,229.32,0.2321,981.69,1.0063,East,Baltimore,WH-Beta,Corporate,Online,Social Media,SP-123,Team Alpha,11.47,Debit Card,Delivered,No,2,1,2,Medium,Jane Smith
ORD-11453,19-04-2025,21-04-2025,2025,April,2,16,Spring,CUST-844,Small Business,36-50,Female,Silver,3234,PROD-SMA-692,Nike Smartphones,Electronics,Smartphones,Nike,New,10,650.44,0.3,Express,6.74,4553.08,455.31,-6.76,-0.0015,4524.71,1.0063,South,Atlanta,WH-Gamma,Home Office,Online,Search Engine,SP-116,Team Alpha,0,PayPal,Delivered,No,2,4,3,Loss,Rachel Zane
ORD-11454,11-05-2024,15-05-2024,2024,May,2,19,Spring,CUST-926,Individual,18-25,Male,Silver,4130,PROD-STO-197,Samsung Storage,Office Supplies,Storage,Samsung,New,5,59.67,0,Standard,40.83,298.35,23.87,138.17,0.4631,296.49,1.0063,West,San Francisco,WH-Alpha,Home Office,Mobile App,Search Engine,SP-145,Team Gamma,6.91,PayPal,Delivered,No,4,3,1,Medium,Donna Paulsen
ORD-11455,28-01-2023,31-01-2023,2023,January,1,4,Winter,CUST-168,Corporate,36-50,Male,Silver,1185,PROD-BIN-706,Levis Binders,Office Supplies,Binders,Levis,New,9,44.04,0,Express,7.89,396.36,17.62,229.89,0.58,393.89,1.0063,East,Baltimore,WH-Beta,Consumer,In-store,Search Engine,SP-104,Team Beta,11.49,Cash,Delivered,No,3,2,2,Medium,Harvey Specter
ORD-11456,04-12-2025,06-12-2025,2025,December,4,49,Winter,CUST-189,Small Business,50+,Male,Silver,1626,PROD-WAT-444,Samsung Watches,Accessories,Watches,Samsung,New,11,141.81,0.05,Standard,47.44,1481.91,99.27,342.5,0.2311,1472.68,1.0063,West,Seattle,WH-Beta,Consumer,In-store,Social Media,SP-150,Team Gamma,17.12,Cash,Delivered,No,2,3,3,Medium,John Doe
ORD-11457,28-08-2023,31-08-2023,2023,August,3,35,Summer,CUST-497,Corporate,18-25,Other,Gold,4716,PROD-HEA-379,Logitech Headphones,Electronics,Headphones,Logitech,New,1,470.59,0.05,Standard,14.69,447.06,329.41,102.96,0.2303,444.27,1.0063,West,Seattle,WH-Alpha,Corporate,Mobile App,Affiliate,SP-100,Team Alpha,5.15,Credit Card,Delivered,No,3,2,2,Medium,Harvey Specter
ORD-11458,28-10-2025,30-10-2025,2025,October,4,44,Fall,CUST-669,Corporate,26-35,Male,Gold,2966,PROD-BEL-168,Levis Belts,Accessories,Belts,Levis,New,3,154.25,0,Overnight,28.06,462.75,107.97,110.78,0.2394,459.87,1.0063,North,New York,WH-Beta,Home Office,Online,Affiliate,SP-109,Team Beta,5.54,PayPal,Delivered,No,2,5,2,Medium,John Doe
ORD-11459,15-05-2024,21-05-2024,2024,May,2,20,Spring,CUST-506,Corporate,36-50,Male,Platinum,2897,PROD-HEA-680,Samsung Headphones,Electronics,Headphones,Samsung,Refurbished,1,551.92,0.1,Standard,7.86,496.73,386.34,102.53,0.2064,493.64,1.0063,North,Boston,WH-Gamma,Corporate,In-store,Search Engine,SP-149,Team Beta,5.13,Cash,Delivered,No,6,3,2,Medium,Mike Ross
ORD-11460,04-08-2024,11-08-2024,2024,August,3,31,Summer,CUST-665,Small Business,26-35,Female,Gold,4637,PROD-STO-920,HP Storage,Office Supplies,Storage,HP,New,9,48.88,0.3,Express,45.27,307.94,19.55,86.72,0.2816,306.02,1.0063,East,DC,WH-Gamma,Consumer,Online,Direct,SP-141,Team Alpha,4.34,Debit Card,Delivered,No,7,3,3,Medium,Donna Paulsen
ORD-11461,17-03-2025,18-03-2025,2025,March,1,12,Spring,CUST-433,Individual,26-35,Male,Gold,3938,PROD-SMA-643,HP Smartphones,Electronics,Smartphones,HP,New,3,611.57,0,Standard,49.1,1834.71,428.1,501.31,0.2732,1823.28,1.0063,West,Seattle,WH-Alpha,Home Office,In-store,Email,SP-109,Team Gamma,25.07,Credit Card,Delivered,No,1,4,1,High,Harvey Specter
ORD-11462,15-11-2024,16-11-2024,2024,November,4,46,Fall,CUST-977,Corporate,18-25,Male,Platinum,4624,PROD-LAP-586,Apple Laptops,Electronics,Laptops,Apple,New,1,549.74,0.1,Standard,11.58,494.77,467.28,15.91,0.0322,491.69,1.0063,South,Miami,WH-Alpha,Consumer,Online,Search Engine,SP-120,Team Alpha,0.8,Credit Card,Delivered,No,1,2,2,Medium,Mike Ross
ORD-11463,01-12-2025,08-12-2025,2025,December,4,49,Winter,CUST-382,Individual,36-50,Male,Gold,1465,PROD-TAB-537,Apple Tablets,Electronics,Tablets,Apple,New,7,567.23,0,Overnight,18.31,3970.61,482.15,577.25,0.1454,3945.87,1.0063,South,Atlanta,WH-Gamma,Consumer,In-store,Email,SP-109,Team Beta,28.86,Debit Card,Delivered,No,7,2,1,High,Mike Ross
ORD-11464,24-05-2025,30-05-2025,2025,May,2,21,Spring,CUST-632,Individual,50+,Male,Silver,1419,PROD-TAB-314,IKEA Tables,Furniture,Tables,IKEA,Refurbished,3,336.62,0.1,Standard,5.71,908.87,235.63,196.27,0.2159,903.21,1.0063,South,Miami,WH-Alpha,Consumer,Online,Email,SP-124,Team Beta,9.81,Cash,Delivered,No,6,5,1,Medium,Mike Ross
ORD-11465,05-08-2024,09-08-2024,2024,August,3,32,Summer,CUST-569,Small Business,26-35,Female,Bronze,3372,PROD-TAB-455,Samsung Tables,Furniture,Tables,Samsung,Refurbished,8,263.48,0.05,Overnight,40.41,2002.45,184.44,486.52,0.243,1989.97,1.0063,East,Philadelphia,WH-Gamma,Home Office,Online,Search Engine,SP-128,Team Beta,24.33,PayPal,Delivered,No,4,3,3,,Harvey Specter
ORD-11466,14-06-2023,19-06-2023,2023,June,2,24,Summer,CUST-994,Small Business,18-25,Female,Bronze,2008,PROD-PEN-914,Apple Pens,Office Supplies,Pens,Apple,New,2,43.24,0.05,Standard,19.02,82.16,17.3,28.54,0.3474,81.65,1.0062,North,Chicago,WH-Alpha,Home Office,Online,Affiliate,SP-146,Team Alpha,1.43,Credit Card,Delivered,No,5,4,3,Medium,Harvey Specter
ORD-11467,28-03-2025,04-04-2025,2025,March,1,13,Spring,CUST-112,Individual,18-25,Other,Platinum,1712,PROD-LAP-178,Logitech Laptops,Electronics,Laptops,Logitech,New,10,605.14,0.05,Overnight,31.5,5748.83,423.6,1481.33,0.2577,5713.02,1.0063,East,DC,WH-Gamma,Consumer,Mobile App,Direct,SP-150,Team Beta,74.07,Debit Card,Delivered,No,7,1,1,High,Harvey Specter
ORD-11468,21-07-2025,22-07-2025,2025,July,3,30,Summer,CUST-905,Corporate,50+,Male,Gold,1371,PROD-PAP-767,Dell Paper,Office Supplies,Paper,Dell,New,6,49.39,0,Standard,6.76,296.34,19.76,171.02,0.5771,294.49,1.0063,North,New York,WH-Beta,Home Office,Online,Search Engine,SP-150,Team Beta,8.55,Debit Card,Delivered,No,1,4,2,Medium,Jane Smith
ORD-11469,05-01-2025,07-01-2025,2025,January,1,1,Winter,CUST-817,Small Business,18-25,Other,Gold,4890,PROD-BED-943,Apple Beds,Furniture,Beds,Apple,New,5,237.93,0.15,Express,37.2,1011.2,166.55,141.25,0.1397,1004.9,1.0063,South,Atlanta,WH-Beta,Consumer,Online,Email,SP-130,Team Gamma,7.06,Debit Card,Returned,Yes,2,4,3,Medium,Mike Ross
ORD-11470,03-07-2024,05-07-2024,2024,July,3,27,Summer,CUST-738,Corporate,26-35,Other,Platinum,3754,PROD-TAB-409,Samsung Tablets,Electronics,Tablets,Samsung,New,11,582.39,0.05,Standard,28.82,6085.98,407.67,1572.79,0.2584,6048.06,1.0063,South,Miami,WH-Gamma,Consumer,In-store,Social Media,SP-104,Team Gamma,78.64,Debit Card,Delivered,No,2,4,2,High,Donna Paulsen
ORD-11471,16-08-2024,17-08-2024,2024,August,3,33,Summer,CUST-701,Corporate,18-25,Male,Bronze,1363,PROD-WAL-616,HP Wallets,Accessories,Wallets,HP,Refurbished,4,157.38,0,Overnight,37.62,629.52,110.17,151.22,0.2402,625.6,1.0063,North,Chicago,WH-Beta,Consumer,In-store,Social Media,SP-107,Team Beta,7.56,Credit Card,Delivered,No,1,4,2,Medium,Jane Smith
ORD-11472,26-02-2025,27-02-2025,2025,February,1,9,Winter,CUST-635,Corporate,36-50,Female,Silver,4453,PROD-BED-923,Nike Beds,Furniture,Beds,Nike,New,3,290.46,0.2,Overnight,40.53,697.1,203.32,46.61,0.0669,692.76,1.0063,South,Dallas,WH-Gamma,Home Office,Mobile App,Email,SP-136,Team Gamma,2.33,PayPal,Delivered,No,1,3,2,Medium,John Doe
ORD-11473,09-05-2024,14-05-2024,2024,May,2,19,Spring,CUST-900,Individual,36-50,Female,Gold,3608,PROD-SOF-407,Sony Sofas,Furniture,Sofas,Sony,New,11,327.09,0,Express,9.02,3597.99,228.96,1070.41,0.2975,3575.57,1.0063,East,DC,WH-Alpha,Corporate,In-store,Search Engine,SP-127,Team Alpha,53.52,Cash,Returned,Yes,5,4,1,High,Harvey Specter
ORD-11474,11-12-2024,12-12-2024,2024,December,4,50,Winter,CUST-529,Corporate,26-35,Male,Platinum,3555,PROD-TAB-543,Adidas Tables,Furniture,Tables,Adidas,New,4,280,0.1,Express,31.01,1008,196,192.99,0.1915,1001.72,1.0063,North,Boston,WH-Beta,Corporate,Online,Affiliate,SP-146,Team Gamma,9.65,Debit Card,Delivered,No,1,2,2,Medium,Donna Paulsen
ORD-11475,20-08-2025,24-08-2025,2025,August,3,34,Summer,CUST-215,Individual,36-50,Male,Silver,4494,PROD-SMA-779,Apple Smartphones,Electronics,Smartphones,Apple,Refurbished,7,649.81,0,Overnight,34.25,4548.67,552.34,648.04,0.1425,4520.33,1.0063,South,Dallas,WH-Beta,Home Office,Mobile App,Search Engine,SP-117,Team Gamma,32.4,Debit Card,Delivered,No,4,2,1,High,Rachel Zane
ORD-11476,23-05-2025,28-05-2025,2025,May,2,21,Spring,CUST-524,Individual,50+,Female,Platinum,3182,PROD-PAN-652,Adidas Pants,Clothing,Pants,Adidas,New,5,91.02,0.05,Express,28.25,432.34,63.71,85.54,0.1979,429.65,1.0063,West,San Francisco,WH-Beta,Home Office,Mobile App,Direct,SP-109,Team Gamma,4.28,PayPal,Delivered,No,5,4,1,Medium,John Doe
ORD-11477,13-08-2025,19-08-2025,2025,August,3,33,Summer,CUST-253,Corporate,18-25,Male,Platinum,1113,PROD-BEL-420,Sony Belts,Accessories,Belts,Sony,New,11,174.3,0,Standard,13.21,1917.3,122.01,561.98,0.2931,1905.36,1.0063,South,Atlanta,WH-Gamma,Consumer,Mobile App,Social Media,SP-105,Team Gamma,28.1,PayPal,Delivered,No,6,2,2,High,Mike Ross
ORD-11478,21-11-2025,27-11-2025,2025,November,4,47,Fall,CUST-251,Corporate,26-35,Male,Platinum,2372,PROD-WAT-304,IKEA Watches,Accessories,Watches,IKEA,New,11,183.3,0,Standard,40.8,2016.3,128.31,564.09,0.2798,2003.74,1.0063,West,Los Angeles,WH-Beta,Consumer,Online,Email,SP-120,Team Alpha,28.2,Cash,Delivered,No,6,3,2,High,Mike Ross
ORD-11479,03-10-2024,10-10-2024,2024,October,4,40,Fall,CUST-680,Corporate,50+,Male,Bronze,3654,PROD-BIN-524,HP Binders,Office Supplies,Binders,HP,New,3,49.38,0,Express,49.89,148.14,19.75,39,0.2633,147.22,1.0062,South,Atlanta,WH-Alpha,Corporate,Online,Affiliate,SP-108,Team Gamma,1.95,Credit Card,Returned,Yes,7,1,2,Medium,Donna Paulsen
ORD-11480,28-05-2023,29-05-2023,2023,May,2,21,Spring,CUST-702,Corporate,18-25,Female,Bronze,3873,PROD-SMA-511,HP Smartphones,Electronics,Smartphones,HP,New,7,550.99,0.1,Standard,48.62,3471.24,385.69,722.79,0.2082,3449.61,1.0063,West,Los Angeles,WH-Beta,Consumer,In-store,Search Engine,SP-111,Team Beta,36.14,PayPal,Delivered,No,1,4,2,High,Jane Smith
ORD-11481,11-12-2024,13-12-2024,2024,December,4,50,Winter,CUST-696,Individual,50+,Other,Platinum,3691,PROD-BED-357,Sony Beds,Furniture,Beds,Sony,New,5,351.23,0.1,Standard,39.99,1580.54,245.86,311.25,0.1969,1570.69,1.0063,South,Atlanta,WH-Alpha,Corporate,In-store,Direct,SP-149,Team Gamma,15.56,Credit Card,Delivered,No,2,2,1,Medium,Harvey Specter
ORD-11482,28-08-2025,03-09-2025,2025,August,3,35,Summer,CUST-876,Corporate,26-35,Other,Gold,1067,PROD-SHO-739,Samsung Shoes,Clothing,Shoes,Samsung,New,11,120.74,0.1,Express,23.81,1195.33,84.52,241.8,0.2023,1187.88,1.0063,West,Seattle,WH-Beta,Corporate,In-store,Search Engine,SP-124,Team Gamma,12.09,Credit Card,Shipped,No,6,2,2,Medium,Donna Paulsen
ORD-11483,22-06-2025,23-06-2025,2025,June,2,25,Summer,CUST-202,Corporate,26-35,Male,Silver,4633,PROD-HEA-627,Adidas Headphones,Electronics,Headphones,Adidas,New,3,508.06,0.2,Overnight,20.18,1219.34,355.64,132.24,0.1085,1211.74,1.0063,North,Boston,WH-Beta,Home Office,Mobile App,Direct,SP-122,Team Beta,6.61,Debit Card,Delivered,No,1,3,2,Medium,Harvey Specter
ORD-11484,28-05-2025,01-06-2025,2025,May,2,22,Spring,CUST-208,Individual,50+,Female,Gold,744,PROD-SMA-564,Adidas Smartphones,Electronics,Smartphones,Adidas,New,4,563.61,0.2,Standard,8.08,1803.55,394.53,217.35,0.1205,1792.31,1.0063,North,New York,WH-Alpha,Home Office,Online,Search Engine,SP-120,Team Alpha,10.87,Credit Card,Delivered,No,4,3,1,Medium,John Doe
ORD-11485,18-03-2024,22-03-2024,2024,March,1,12,Spring,CUST-676,Small Business,18-25,Male,Bronze,520,PROD-SHO-787,Sony Shoes,Clothing,Shoes,Sony,New,11,116.46,0.05,Express,23.73,1217.01,81.52,296.56,0.2437,1209.43,1.0063,West,San Francisco,WH-Beta,Home Office,In-store,Affiliate,SP-131,Team Beta,14.83,Debit Card,Shipped,No,4,1,3,Medium,Donna Paulsen
ORD-11486,13-09-2025,15-09-2025,2025,September,3,37,Fall,CUST-898,Small Business,36-50,Female,Silver,893,PROD-TAB-881,Adidas Tables,Furniture,Tables,Adidas,New,3,290.95,0.1,Overnight,12.02,785.56,203.66,162.56,0.2069,780.67,1.0063,South,Atlanta,WH-Alpha,Corporate,Online,Affiliate,SP-127,Team Beta,8.13,Debit Card,Returned,Yes,2,5,3,Medium,John Doe
ORD-11487,11-01-2024,16-01-2024,2024,January,1,2,Winter,CUST-203,Individual,36-50,Male,Platinum,4314,PROD-LAP-660,Samsung Laptops,Electronics,Laptops,Samsung,New,5,536.34,0,Standard,16.45,2681.7,375.44,788.05,0.2939,2664.99,1.0063,East,DC,WH-Alpha,Home Office,Mobile App,Email,SP-130,Team Beta,39.4,Cash,Delivered,No,5,5,1,High,John Doe
ORD-11488,21-01-2025,23-01-2025,2025,January,1,4,Winter,CUST-904,Small Business,50+,Female,Gold,2555,PROD-BAG-284,HP Bags,Accessories,Bags,HP,New,13,162.72,0.15,Standard,45.13,1798.06,113.9,272.23,0.1514,1786.86,1.0063,East,Philadelphia,WH-Alpha,Corporate,Online,Affiliate,SP-144,Team Beta,13.61,Credit Card,Delivered,No,2,5,3,Medium,Rachel Zane
ORD-11489,23-12-2025,30-12-2025,2025,December,4,52,Winter,CUST-392,Individual,26-35,Female,Gold,4015,PROD-BAG-119,IKEA Bags,Accessories,Bags,IKEA,New,9,140.01,0.15,Express,48.58,1071.08,98.01,140.41,0.1311,1064.41,1.0063,East,Baltimore,WH-Beta,Home Office,Online,Direct,SP-126,Team Gamma,7.02,PayPal,Delivered,No,7,1,1,Medium,Rachel Zane
